,0
1792,12.385775
1793,17.058554
1794,17.37549
1795,24.107115
1796,23.105993
1797,23.385078
1798,19.892542
1799,22.443499
1800,30.605274
1801,28.94811
1802,24.51171
1803,23.72992
1804,18.0323
1805,19.289574
1806,13.76648
1807,12.51543
1808,8.980727
1809,4.732089
1810,4.445344
1811,3.94492
1812,3.94492
1813,6.57794
1814,10.601392
1815,21.58301
1816,34.482517
1817,63.912033
1818,63.953835
1819,72.082306
1820,77.476814
1821,95.20567
1822,85.99765
1823,83.77292
1824,93.29246
1825,93.764755
1826,71.049805
1827,67.74975
1828,59.080704
1829,45.802616
1830,43.690193
1831,26.573292
1832,16.229929
1833,8.446046
1834,6.8955364
1835,4.2585936
1836,4.1939225
1837,6.976941
1838,12.264965
1839,21.050732
1840,41.40321
1841,75.1222
1842,76.38641
1843,88.59604
1844,96.49568
1845,118.037895
1846,102.559525
1847,107.97362
1848,105.458
1849,101.93625
1850,75.304405
1851,72.57354
1852,62.5434
1853,53.59174
1854,45.35647
1855,31.212486
1856,21.273434
1857,11.407965
1858,7.454248
1859,7.0432024
1860,5.0694847
1861,9.227229
1862,14.378427
1863,25.80924
1864,46.94772
1865,85.66274
1866,87.9143
1867,103.39667
1868,103.873146
1869,128.38779
1870,118.77326
1871,115.43325
1872,113.028755
1873,104.326004
1874,77.965836
1875,75.39698
1876,68.099655
1877,56.7486
1878,53.71962
1879,38.22788
1880,21.235994
1881,12.373706
1882,8.198413
1883,7.0668807
1884,5.4928875
1885,11.080479
1886,15.519173
1887,25.317442
1888,49.923462
1889,84.241585
1890,85.54344
1891,102.4643
1892,108.64308
1893,128.32884
1894,113.65977
1895,113.66757
1896,109.8832
1897,103.61894
1898,76.52466
1899,74.777336
1900,65.24101
1901,52.514877
1902,46.768097
1903,32.79561
1904,18.011656
1905,12.553222
1906,9.178032
1907,5.679479
1908,5.7941647
1909,10.047738
1910,11.583214
1911,22.9972
1912,43.634167
1913,73.90155
1914,84.037346
1915,99.9495
1916,103.14852
1917,108.78424
1918,102.88756
1919,102.95424
1920,88.60738
1921,79.72497
1922,51.92722
1923,58.092663
1924,51.70328
1925,46.606693
1926,40.846844
1927,31.516823
1928,19.265366
1929,11.841667
1930,8.409471
1931,4.719068
1932,6.414995
1933,6.935107
1934,10.369078
1935,13.710461
1936,19.338228
1937,23.917473
1938,25.95354
1939,36.13195
1940,40.487377
1941,37.969204
1942,36.95033
1943,34.99676
1944,32.608635
1945,38.83338
1946,26.566996
1947,28.110584
1948,21.080807
1949,17.959965
1950,17.042494
1951,14.981943
1952,11.70135
1953,7.683049
1954,6.7588353
1955,3.9568374
1956,3.94492
1957,5.6571703
1958,6.740651
1959,5.398785
1960,12.385775
1961,17.058554
1962,17.37549
1963,24.107115
1964,23.105993
1965,23.385078
1966,19.892542
1967,22.443499
1968,30.605274
1969,28.94811
1970,24.51171
1971,23.72992
1972,18.0323
1973,19.289574
1974,13.76648
1975,12.51543
1976,8.980727
1977,4.732089
1978,4.445344
1979,3.94492
1980,3.94492
1981,6.57794
1982,10.601392
1983,21.58301
1984,34.482517
1985,63.912033
1986,63.953835
1987,72.082306
1988,77.476814
1989,95.20567
1990,85.99765
1991,83.77292
1992,93.29246
1993,93.764755
1994,71.049805
1995,67.74975
1996,59.080704
1997,45.802616
1998,43.690193
1999,26.573292
2000,16.229929
2001,8.446046
2002,6.8955364
2003,4.2585936
2004,4.1939225
2005,6.976941
2006,12.264965
2007,21.050732
2008,41.40321
2009,75.1222
2010,76.38641
2011,88.59604
2012,96.49568
2013,118.037895
2014,102.559525
2015,107.97362
2016,2.4776905
2017,3.94492
2018,3.94492
2019,3.94492
2020,3.94492
2021,3.94492
2022,1.417511
2023,3.94492
2024,1.7207773
2025,0.45409518
2026,-1.3566535
2027,-1.486002
2028,-0.13994816
2029,0.6657187
2030,3.94492
2031,3.94492
2032,3.94492
2033,2.9644482
2034,3.94492
2035,3.2847774
2036,-1.0436105
2037,1.7303292
2038,3.4336355
2039,3.9272826
2040,3.94492
2041,0.13980071
2042,3.94492
2043,3.94492
2044,3.94492
2045,3.94492
2046,3.94492
2047,3.94492
2048,3.94492
2049,3.94492
2050,3.94492
2051,3.94492
2052,3.94492
2053,2.8521378
2054,0.68617594
2055,3.94492
2056,3.94492
2057,3.94492
2058,1.074136
2059,1.8400203
2060,3.94492
2061,3.94492
2062,3.94492
2063,1.6761857
2064,3.94492
2065,3.94492
2066,3.94492
2067,3.94492
2068,3.94492
2069,3.94492
2070,3.94492
2071,3.94492
2072,3.94492
2073,3.94492
2074,3.94492
2075,3.94492
2076,3.94492
2077,3.94492
2078,0.4103641
2079,3.94492
2080,3.94492
2081,3.94492
2082,3.94492
2083,3.94492
2084,2.2915168
2085,1.0380636
2086,3.94492
2087,3.94492
2088,3.94492
2089,3.94492
2090,3.94492
2091,3.94492
2092,3.94492
2093,3.94492
2094,3.94492
2095,3.94492
2096,3.4880774
2097,3.94492
2098,2.3099017
2099,1.4310505
2100,3.94492
2101,-0.5744325
2102,3.2730756
2103,3.94492
2104,3.94492
2105,3.94492
2106,3.94492
2107,3.94492
2108,2.1253314
2109,0.2232918
2110,3.94492
2111,3.94492
2112,0.17108272
2113,3.94492
2114,3.94492
2115,3.94492
2116,3.94492
2117,1.3969862
2118,0.6609466
2119,3.94492
2120,3.3909774
2121,-0.15387417
2122,0.53038377
2123,-0.23808353
2124,1.4374666
2125,0.99292946
2126,3.94492
2127,3.94492
2128,3.94492
2129,0.4755877
2130,2.3656504
2131,3.94492
2132,-1.7604516
2133,2.7636385
2134,-1.983057
2135,-1.5450861
2136,3.94492
2137,3.94492
2138,3.94492
2139,3.94492
2140,3.94492
2141,3.94492
2142,3.94492
2143,3.94492
2144,3.94492
2145,3.94492
2146,3.94492
2147,3.94492
2148,3.94492
2149,3.94492
2150,3.94492
2151,3.94492
2152,3.94492
2153,3.94492
2154,3.94492
2155,3.94492
2156,3.94492
2157,3.94492
2158,3.94492
2159,3.94492
2160,3.94492
2161,0.49235362
2162,3.94492
2163,3.94492
2164,3.94492
2165,3.94492
2166,3.94492
2167,3.94492
2168,3.94492
2169,3.086027
2170,2.941603
2171,2.5173109
2172,3.9084196
2173,3.94492
2174,3.94492
2175,3.94492
2176,3.94492
2177,3.94492
2178,3.94492
2179,3.94492
2180,-0.81471246
2181,3.94492
2182,3.94492
2183,1.1254627
2184,2.4776905
2185,3.94492
2186,3.94492
2187,3.94492
2188,3.94492
2189,3.94492
2190,1.417511
2191,3.94492
2192,1.7207773
2193,0.45409518
2194,-1.3566535
2195,-1.486002
2196,-0.13994816
2197,0.6657187
2198,3.94492
2199,3.94492
2200,3.94492
2201,2.9644482
2202,3.94492
2203,3.2847774
2204,-1.0436105
2205,1.7303292
2206,3.433636
2207,3.927282
2208,3.94492
2209,0.13980071
2210,3.94492
2211,3.94492
2212,3.94492
2213,3.94492
2214,3.94492
2215,3.94492
2216,3.94492
2217,3.94492
2218,3.94492
2219,3.94492
2220,3.94492
2221,2.8521378
2222,0.68617594
2223,3.94492
2224,3.94492
2225,3.94492
2226,1.074136
2227,1.8400203
2228,3.94492
2229,3.94492
2230,3.94492
2231,1.6761857
2232,3.94492
2233,3.94492
2234,3.94492
2235,3.94492
2236,3.94492
2237,3.94492
2238,3.94492
2239,3.94492
2240,3.94492
2241,3.94492
2242,3.94492
2243,3.94492
2244,3.94492
2245,3.94492
2246,0.4103619
2247,3.94492
2248,3.94492
2249,3.94492
2250,3.94492
2251,3.94492
2252,2.2915168
2253,1.0380636
2254,3.94492
2255,3.94492
2256,3.94492
2257,3.94492
2258,3.94492
2259,3.94492
2260,3.94492
2261,3.94492
2262,3.94492
2263,3.94492
2264,3.4880774
2265,3.94492
2266,2.3099017
2267,1.4310505
2268,3.94492
2269,-0.5744325
2270,3.273074
2271,3.94492
2272,3.94492
2273,3.94492
2274,3.94492
2275,3.94492
2276,2.1253314
2277,0.2232918
2278,3.94492
2279,3.94492
2280,0.17108272
2281,3.94492
2282,3.94492
2283,3.94492
2284,3.94492
2285,1.3969862
2286,0.6609466
2287,3.94492
2288,3.3909774
2289,-0.15387417
2290,0.53038377
2291,-0.23808353
2292,1.4374666
2293,0.99292946
2294,3.94492
2295,3.94492
2296,3.94492
2297,0.4755877
2298,2.3656504
2299,3.94492
2300,-1.7604516
2301,2.7636385
2302,-1.9830544
2303,-1.5450867
2304,3.94492
2305,3.94492
2306,3.94492
2307,3.94492
2308,3.94492
2309,3.94492
2310,3.94492
2311,3.94492
2312,3.94492
2313,3.94492
2314,3.94492
2315,3.94492
2316,3.94492
2317,3.94492
2318,3.94492
2319,3.94492
2320,3.94492
2321,3.94492
2322,3.94492
2323,3.94492
2324,3.94492
2325,3.94492
2326,3.94492
2327,3.94492
2328,3.94492
2329,0.49235362
2330,3.94492
2331,3.94492
2332,3.94492
2333,3.94492
2334,3.94492
2335,3.94492
2336,3.94492
2337,3.086027
2338,2.941603
2339,2.5173109
2340,3.9084196
2341,3.94492
2342,3.94492
2343,3.94492
2344,3.94492
2345,3.94492
2346,3.94492
2347,3.94492
2348,-0.81471246
2349,3.94492
2350,3.94492
2351,1.1254627
2352,2.4776905
2353,3.94492
2354,3.94492
2355,3.94492
2356,3.94492
2357,3.94492
2358,1.417511
2359,3.94492
2360,1.7207773
2361,0.45409518
2362,-1.3566535
2363,-1.486002
2364,-0.13994816
2365,0.6657187
2366,3.94492
2367,3.94492
2368,3.94492
2369,2.9644482
2370,3.94492
2371,3.2847774
2372,-1.0436105
2373,1.7303292
2374,3.4336355
2375,3.9272826
2376,3.94492
2377,0.13980071
2378,3.94492
2379,3.94492
2380,3.94492
2381,3.94492
2382,3.94492
2383,3.94492
2384,3.94492
2385,3.94492
2386,3.94492
2387,3.94492
2388,3.94492
2389,2.8521378
2390,0.68617594
2391,3.94492
2392,3.94492
2393,3.94492
2394,1.074136
2395,1.8400203
2396,3.94492
2397,3.94492
2398,3.94492
2399,1.6761864
2400,3.94492
2401,3.94492
2402,3.94492
2403,3.94492
2404,3.94492
2405,3.94492
2406,3.94492
2407,3.94492
2408,3.94492
2409,3.94492
2410,3.94492
2411,3.94492
2412,3.94492
2413,3.94492
2414,0.4103619
2415,3.94492
2416,3.94492
2417,3.94492
2418,3.94492
2419,3.94492
2420,2.2915168
2421,1.0380636
2422,3.94492
2423,3.94492
2424,3.94492
2425,3.94492
2426,3.94492
2427,3.94492
2428,3.94492
2429,3.94492
2430,3.94492
2431,3.94492
2432,3.4880774
2433,3.94492
2434,2.3099017
2435,1.4310505
2436,3.94492
2437,-0.5744325
2438,3.2730756
2439,3.94492
2440,3.94492
2441,3.94492
2442,3.94492
2443,3.94492
2444,2.1253314
2445,0.2232918
2446,3.94492
2447,3.94492
2448,0.17108272
2449,3.94492
2450,3.94492
2451,3.94492
2452,3.94492
2453,1.3969862
2454,0.6609466
2455,3.94492
2456,3.3909774
2457,-0.15387417
2458,0.53038377
2459,-0.23808353
2460,1.4374666
2461,0.99292946
2462,3.94492
2463,3.94492
2464,3.94492
2465,0.4755877
2466,2.3656504
2467,3.94492
2468,-1.7604516
2469,2.7636385
2470,-1.983057
2471,-1.5450861
2472,3.94492
2473,3.94492
2474,3.94492
2475,3.94492
2476,3.94492
2477,3.94492
2478,3.94492
2479,3.94492
2480,3.94492
2481,3.94492
2482,3.94492
2483,3.94492
2484,3.94492
2485,3.94492
2486,3.94492
2487,3.94492
2488,3.94492
2489,3.94492
2490,3.94492
2491,3.94492
2492,3.94492
2493,3.94492
2494,3.94492
2495,3.94492
2496,3.94492
2497,0.49235362
2498,3.94492
2499,3.94492
2500,3.94492
2501,3.94492
2502,3.94492
2503,3.94492
2504,3.94492
2505,3.086027
2506,2.941603
2507,2.5173109
2508,3.9084196
2509,3.94492
2510,3.94492
2511,3.94492
2512,3.94492
2513,3.94492
2514,3.94492
2515,3.94492
2516,-0.81471246
2517,3.94492
2518,3.94492
2519,1.1254627
2520,2.4776905
2521,3.94492
2522,3.94492
2523,3.94492
2524,3.94492
2525,3.94492
2526,1.4175105
2527,3.94492
2528,1.7207773
2529,0.45409518
2530,-1.3566535
2531,-1.486002
2532,-0.13994816
2533,0.6657187
2534,3.94492
2535,3.94492
2536,3.94492
2537,2.9644482
2538,3.94492
2539,3.2847774
2540,-1.0436105
2541,1.7303292
2542,3.4336355
2543,3.9272826
2544,3.94492
2545,0.13980071
2546,3.94492
2547,3.94492
2548,3.94492
2549,3.94492
2550,3.94492
2551,3.94492
2552,3.94492
2553,3.94492
2554,3.94492
2555,3.94492
2556,3.94492
2557,2.8521378
2558,0.68617755
2559,3.94492
2560,3.94492
2561,3.94492
2562,1.074136
2563,1.8400203
2564,3.94492
2565,3.94492
2566,3.94492
2567,1.6761857
2568,3.94492
2569,3.94492
2570,3.94492
2571,3.94492
2572,3.94492
2573,3.94492
2574,3.94492
2575,3.94492
2576,3.94492
2577,3.94492
2578,3.94492
2579,3.94492
2580,3.94492
2581,3.94492
2582,0.4103619
2583,3.94492
2584,3.94492
2585,3.94492
2586,3.94492
2587,3.94492
2588,2.2915168
2589,1.0380636
2590,3.94492
2591,3.94492
2592,3.94492
2593,3.94492
2594,3.94492
2595,3.94492
2596,3.94492
2597,3.94492
2598,3.94492
2599,3.94492
2600,3.4880774
2601,3.94492
2602,2.3099017
2603,1.4310505
2604,3.94492
2605,-0.5744325
2606,3.2730756
2607,3.94492
2608,3.94492
2609,3.94492
2610,3.94492
2611,3.94492
2612,2.1253314
2613,0.2232918
2614,3.94492
2615,3.94492
2616,0.17108272
2617,3.94492
2618,3.94492
2619,3.94492
2620,3.94492
2621,1.3969862
2622,0.6609447
2623,3.94492
2624,3.3909774
2625,-0.15387417
2626,0.53038377
2627,-0.23808353
2628,1.4374666
2629,0.99292946
2630,3.94492
2631,3.94492
2632,3.94492
2633,0.4755877
2634,2.3656504
2635,3.94492
2636,-1.7604516
2637,2.7636385
2638,-1.983057
2639,-1.5450861
2640,3.94492
2641,3.94492
2642,3.94492
2643,3.94492
2644,3.94492
2645,3.94492
2646,3.94492
2647,3.94492
2648,3.94492
2649,3.94492
2650,3.94492
2651,3.94492
2652,3.94492
2653,3.94492
2654,3.94492
2655,3.94492
2656,3.94492
2657,3.94492
2658,3.94492
2659,3.94492
2660,3.94492
2661,3.94492
2662,3.94492
2663,3.94492
2664,3.94492
2665,0.49235362
2666,3.94492
2667,3.94492
2668,3.94492
2669,3.94492
2670,3.94492
2671,3.94492
2672,3.94492
2673,3.086027
2674,2.941603
2675,2.5173109
2676,3.9084196
2677,3.94492
2678,3.94492
2679,3.94492
2680,3.94492
2681,3.94492
2682,3.94492
2683,3.94492
2684,-0.81471246
2685,3.94492
2686,3.94492
2687,1.1254634
2688,36.007263
2689,31.952303
2690,31.09431
2691,28.379728
2692,22.547915
2693,26.63204
2694,18.655727
2695,17.244791
2696,14.304206
2697,10.081954
2698,5.839913
2699,3.9688647
2700,5.339716
2701,12.093056
2702,28.670248
2703,50.960964
2704,64.62052
2705,80.18666
2706,65.626175
2707,55.324043
2708,45.52041
2709,46.62128
2710,41.926136
2711,33.29205
2712,35.81148
2713,29.015865
2714,33.331497
2715,30.295416
2716,28.535042
2717,25.494364
2718,20.314749
2719,19.134474
2720,16.666243
2721,11.458497
2722,8.538008
2723,5.498553
2724,6.877496
2725,14.279564
2726,24.573526
2727,51.69649
2728,61.816288
2729,80.10698
2730,66.28946
2731,53.86241
2732,49.76219
2733,46.86494
2734,38.10285
2735,32.762318
2736,37.90363
2737,33.655308
2738,31.156708
2739,24.914833
2740,24.766817
2741,31.692444
2742,19.272867
2743,19.30401
2744,13.985106
2745,9.13258
2746,6.940199
2747,5.3321314
2748,6.6471767
2749,11.103056
2750,26.271358
2751,47.105106
2752,57.46443
2753,73.60806
2754,60.34988
2755,46.328114
2756,45.061638
2757,42.752487
2758,36.41482
2759,35.03183
2760,40.133125
2761,34.724728
2762,30.545786
2763,28.802652
2764,27.856527
2765,26.646317
2766,25.600742
2767,25.083818
2768,21.246393
2769,15.262099
2770,7.5805492
2771,7.0783916
2772,8.674205
2773,13.802234
2774,24.242836
2775,27.729992
2776,42.60335
2777,49.634937
2778,47.095226
2779,43.8704
2780,38.600243
2781,37.604977
2782,36.50366
2783,30.722353
2784,28.635748
2785,33.968384
2786,30.668344
2787,25.448654
2788,29.879515
2789,25.343353
2790,24.136833
2791,21.00819
2792,22.392803
2793,17.554651
2794,9.145744
2795,7.7704363
2796,6.919942
2797,15.776875
2798,16.564306
2799,18.966492
2800,25.336584
2801,34.956833
2802,34.928307
2803,37.41006
2804,36.263306
2805,33.936405
2806,31.989088
2807,30.719284
2808,24.218555
2809,26.5205
2810,20.9407
2811,21.596603
2812,19.251627
2813,21.341791
2814,18.112263
2815,15.364875
2816,13.549785
2817,7.999421
2818,6.782724
2819,4.09767
2820,6.0448685
2821,12.602319
2822,26.43616
2823,46.726025
2824,55.62724
2825,68.80317
2826,60.004585
2827,48.97716
2828,43.644268
2829,44.45322
2830,36.129753
2831,35.73123
2832,35.495667
2833,26.970427
2834,28.707182
2835,26.92581
2836,23.687897
2837,28.071127
2838,17.37524
2839,15.921948
2840,14.086975
2841,8.89902
2842,6.9848533
2843,4.879849
2844,6.3351274
2845,11.397485
2846,26.70143
2847,44.56289
2848,57.357876
2849,73.60681
2850,59.973793
2851,48.43974
2852,45.914787
2853,43.860943
2854,37.8815
2855,32.66851
2856,36.007263
2857,31.952303
2858,31.09431
2859,28.379728
2860,22.547915
2861,26.63204
2862,18.655727
2863,17.244791
2864,14.304206
2865,10.081954
2866,5.839913
2867,3.9688647
2868,5.339716
2869,12.093056
2870,28.670248
2871,50.960964
2872,64.62052
2873,80.18666
2874,65.626175
2875,55.324043
2876,45.52041
2877,46.62128
2878,41.926144
2879,33.292057
2880,35.81148
2881,29.015865
2882,33.331497
2883,30.295416
2884,28.535042
2885,25.494364
2886,20.314749
2887,19.134474
2888,16.666243
2889,11.458497
2890,8.538008
2891,5.498553
2892,6.877496
2893,14.279564
2894,24.573526
2895,51.69649
2896,61.816288
2897,80.10698
2898,66.28946
2899,53.86241
2900,49.76219
2901,46.86494
2902,38.10285
2903,32.762318
2904,37.90363
2905,33.655308
2906,31.156708
2907,24.914833
2908,24.766817
2909,31.692444
2910,19.272871
2911,19.304012
2912,13.985106
2913,9.13258
2914,6.940199
2915,5.3321314
2916,6.6471767
2917,11.103056
2918,26.271357
2919,47.105114
2920,57.46443
2921,73.60806
2922,60.34988
2923,46.328114
2924,45.061638
2925,42.752487
2926,36.41482
2927,35.03183
2928,40.133125
2929,34.724728
2930,30.545786
2931,28.802652
2932,27.856527
2933,26.646317
2934,25.600742
2935,25.083818
2936,21.246393
2937,15.262099
2938,7.5805492
2939,7.0783916
2940,8.674205
2941,13.802234
2942,24.242838
2943,27.729992
2944,42.60335
2945,49.634937
2946,47.095226
2947,43.8704
2948,38.600243
2949,37.604977
2950,36.503654
2951,30.722351
2952,28.635748
2953,33.968384
2954,30.668344
2955,25.448654
2956,29.879515
2957,25.343353
2958,24.136833
2959,21.00819
2960,22.392803
2961,17.554651
2962,9.145744
2963,7.7704363
2964,6.919942
2965,15.776875
2966,16.564306
2967,18.966492
2968,25.336584
2969,34.956833
2970,34.928307
2971,37.41006
2972,36.263306
2973,33.936405
2974,31.989086
2975,30.719284
2976,24.218555
2977,26.5205
2978,20.9407
2979,21.596603
2980,19.251627
2981,21.341791
2982,18.11226
2983,15.364876
2984,13.549785
2985,7.999421
2986,6.782724
2987,4.09767
2988,6.0448685
2989,12.602319
2990,26.43616
2991,46.726025
2992,55.62724
2993,68.80317
2994,60.004585
2995,48.97716
2996,43.644268
2997,44.45322
2998,36.129753
2999,35.73123
3000,35.495667
3001,26.970427
3002,28.707182
3003,26.92581
3004,23.687897
3005,28.071127
3006,17.37524
3007,15.921943
3008,14.086975
3009,8.89902
3010,6.9848533
3011,4.879849
3012,6.3351274
3013,11.397485
3014,26.70143
3015,44.56289
3016,57.357876
3017,73.60681
3018,59.973793
3019,48.43974
3020,45.914787
3021,43.860943
3022,37.8815
3023,32.66851
3024,36.007263
3025,31.952303
3026,31.09431
3027,28.379728
3028,22.547915
3029,26.63204
3030,18.655727
3031,17.244791
3032,14.304206
3033,10.081954
3034,5.839913
3035,3.9688647
3036,5.339716
3037,12.093056
3038,28.670248
3039,50.960957
3040,64.62052
3041,80.18666
3042,65.626175
3043,55.324043
3044,45.52041
3045,46.62128
3046,41.926136
3047,33.29205
3048,35.81148
3049,29.015865
3050,33.331497
3051,30.295416
3052,28.535042
3053,25.494364
3054,20.314749
3055,19.134474
3056,16.666243
3057,11.458497
3058,8.538008
3059,5.498553
3060,6.877496
3061,14.279564
3062,24.573526
3063,51.69649
3064,61.816288
3065,80.10698
3066,66.28946
3067,53.86241
3068,49.76219
3069,46.86494
3070,38.10285
3071,32.762318
3072,37.90363
3073,33.655308
3074,31.156708
3075,24.914833
3076,24.766817
3077,31.692444
3078,19.272867
3079,19.30401
3080,13.985106
3081,9.13258
3082,6.940199
3083,5.3321314
3084,6.6471767
3085,11.103056
3086,26.271357
3087,47.105114
3088,57.46443
3089,73.60806
3090,60.34988
3091,46.328114
3092,45.061638
3093,42.752487
3094,36.41482
3095,35.03183
3096,40.133125
3097,34.724728
3098,30.545786
3099,28.802652
3100,27.856527
3101,26.646317
3102,25.600742
3103,25.083815
3104,21.246393
3105,15.262099
3106,7.5805492
3107,7.0783916
3108,8.674205
3109,13.802234
3110,24.242836
3111,27.729992
3112,42.60335
3113,49.634937
3114,47.095226
3115,43.8704
3116,38.600243
3117,37.604977
3118,36.503654
3119,30.722351
3120,28.635748
3121,33.968384
3122,30.668344
3123,25.448654
3124,29.879515
3125,25.343353
3126,24.136833
3127,21.00819
3128,22.392803
3129,17.554651
3130,9.145744
3131,7.7704363
3132,6.919942
3133,15.776875
3134,16.564304
3135,18.966492
3136,25.336584
3137,34.956833
3138,34.928307
3139,37.41006
3140,36.263306
3141,33.936405
3142,31.989088
3143,30.719284
3144,24.218555
3145,26.5205
3146,20.9407
3147,21.596603
3148,19.251627
3149,21.341791
3150,18.11226
3151,15.364876
3152,13.549785
3153,7.999421
3154,6.782724
3155,4.09767
3156,6.0448685
3157,12.602319
3158,26.43616
3159,46.726025
3160,55.62724
3161,68.80317
3162,60.004585
3163,48.97716
3164,43.644268
3165,44.45322
3166,36.129753
3167,35.73123
3168,35.495667
3169,26.970427
3170,28.707182
3171,26.92581
3172,23.687897
3173,28.071127
3174,17.37524
3175,15.921948
3176,14.086975
3177,8.89902
3178,6.9848533
3179,4.879849
3180,6.3351274
3181,11.397485
3182,26.70143
3183,44.56289
3184,57.357876
3185,73.60681
3186,59.973793
3187,48.43974
3188,45.914787
3189,43.860943
3190,37.8815
3191,32.66851
3192,36.007263
3193,31.952303
3194,31.09431
3195,28.379728
3196,22.547915
3197,26.63204
3198,18.65573
3199,17.244793
3200,14.304206
3201,10.081954
3202,5.839913
3203,3.9688647
3204,5.339716
3205,12.093056
3206,28.670248
3207,50.960964
3208,64.62052
3209,80.18666
3210,65.626175
3211,55.324043
3212,45.52041
3213,46.62128
3214,41.926136
3215,33.29205
3216,35.81148
3217,29.015865
3218,33.331497
3219,30.295416
3220,28.535042
3221,25.494364
3222,20.314749
3223,19.134474
3224,16.666243
3225,11.458497
3226,8.538008
3227,5.498553
3228,6.877496
3229,14.279564
3230,24.573526
3231,51.696495
3232,61.816288
3233,80.10698
3234,66.28946
3235,53.86241
3236,49.76219
3237,46.86494
3238,38.10285
3239,32.762318
3240,37.90363
3241,33.655308
3242,31.156708
3243,24.914833
3244,24.766817
3245,31.692444
3246,19.272867
3247,19.30401
3248,13.985106
3249,9.13258
3250,6.940199
3251,5.3321314
3252,6.6471767
3253,11.103056
3254,26.271357
3255,47.105114
3256,57.46443
3257,73.60806
3258,60.34988
3259,46.328114
3260,45.061638
3261,42.752487
3262,36.41482
3263,35.031826
3264,40.133125
3265,34.724728
3266,30.545786
3267,28.802652
3268,27.856527
3269,26.646317
3270,25.600742
3271,25.083818
3272,21.246393
3273,15.262099
3274,7.5805492
3275,7.0783916
3276,8.674205
3277,13.802234
3278,24.242836
3279,27.729992
3280,42.60335
3281,49.634937
3282,47.095226
3283,43.8704
3284,38.600243
3285,37.604977
3286,36.503654
3287,30.722351
3288,28.635748
3289,33.968384
3290,30.668344
3291,25.448654
3292,29.879515
3293,25.343353
3294,24.136833
3295,21.008188
3296,22.392803
3297,17.554651
3298,9.145744
3299,7.7704363
3300,6.919942
3301,15.776875
3302,16.564306
3303,18.966492
3304,25.336584
3305,34.956833
3306,34.928307
3307,37.41006
3308,36.263306
3309,33.936405
3310,31.989088
3311,30.719284
3312,24.218555
3313,26.5205
3314,20.9407
3315,21.596603
3316,19.251627
3317,21.341791
3318,18.11226
3319,15.364876
3320,13.549785
3321,7.999421
3322,6.782724
3323,4.09767
3324,6.0448685
3325,12.602319
3326,26.43616
3327,46.726025
3328,55.62724
3329,68.80317
3330,60.004585
3331,48.97716
3332,43.644268
3333,44.45322
3334,36.129753
3335,35.73123
3336,35.495667
3337,26.970427
3338,28.707182
3339,26.92581
3340,23.687897
3341,28.071127
3342,17.37524
3343,15.921948
3344,14.086975
3345,8.89902
3346,6.9848533
3347,4.879849
3348,6.3351274
3349,11.397485
3350,26.70143
3351,44.56289
3352,57.357876
3353,73.60681
3354,59.973793
3355,48.43974
3356,45.914787
3357,43.860943
3358,37.8815
3359,32.668507
3360,40.042103
3361,37.263123
3362,35.21295
3363,31.565006
3364,21.131735
3365,23.987297
3366,24.481451
3367,15.398395
3368,8.640514
3369,7.0635905
3370,5.360857
3371,4.6119037
3372,4.751945
3373,6.733833
3374,14.86628
3375,34.406555
3376,61.26733
3377,65.31646
3378,47.636635
3379,48.7252
3380,39.119926
3381,43.711323
3382,37.087685
3383,37.078003
3384,45.87902
3385,37.18805
3386,33.564034
3387,31.0928
3388,21.703781
3389,26.85055
3390,29.038965
3391,16.298521
3392,11.87818
3393,7.501671
3394,4.2153316
3395,3.94492
3396,4.295078
3397,5.2154646
3398,13.74945
3399,38.589478
3400,58.29216
3401,66.556114
3402,47.542637
3403,46.302868
3404,46.2897
3405,43.92171
3406,38.26142
3407,34.622078
3408,40.588005
3409,33.93695
3410,31.697264
3411,24.943197
3412,19.157852
3413,25.37011
3414,24.997581
3415,14.641554
3416,9.917143
3417,6.1941395
3418,4.4090834
3419,3.94492
3420,3.94492
3421,6.560039
3422,13.036197
3423,29.224371
3424,54.932175
3425,62.284332
3426,44.06085
3427,43.498287
3428,42.73619
3429,38.461166
3430,34.458237
3431,31.929157
3432,35.200996
3433,36.53801
3434,32.001194
3435,25.867676
3436,24.407322
3437,22.301638
3438,25.19445
3439,20.07142
3440,18.098316
3441,10.455266
3442,6.9134994
3443,3.94492
3444,5.588193
3445,11.893984
3446,15.167334
3447,18.815561
3448,28.293427
3449,31.823526
3450,34.474922
3451,33.917046
3452,27.960497
3453,30.127209
3454,25.518755
3455,20.347528
3456,23.62142
3457,28.986898
3458,26.658255
3459,24.874275
3460,19.364298
3461,19.46991
3462,21.139524
3463,18.582438
3464,15.003514
3465,10.392811
3466,7.024563
3467,4.327639
3468,5.1021714
3469,9.297619
3470,9.238207
3471,17.797762
3472,18.315432
3473,20.07261
3474,23.098574
3475,27.135782
3476,23.325417
3477,21.735453
3478,21.600147
3479,18.22379
3480,17.487726
3481,19.341938
3482,19.498194
3483,14.441743
3484,13.556754
3485,17.348574
3486,13.250275
3487,13.284877
3488,9.006295
3489,6.163956
3490,3.94492
3491,3.94492
3492,3.94492
3493,8.408794
3494,15.883714
3495,29.26048
3496,48.791977
3497,53.02112
3498,41.281635
3499,35.442883
3500,38.68166
3501,35.411804
3502,32.53974
3503,28.04394
3504,34.741947
3505,32.992374
